DW Includes,order_id,order_item_id,shipping_limit_date,price,freight_value,customer_unique_id,order_purchase_timestamp,order_delivered_customer_date,order_estimated_delivery_date,order_status,Total_Item_Amount,Customer_Age_At_Order,Order_Gap,DW Review,DW Customer,DW Product,DW Seller,ON_TIME,product_type,seller_state,repeat_customer
941,c98c07a025d81c2340fa5495602c2312,1,2018-08-20 12:50:00,38.4,9.27,4f25ec76e8c86ded17aa0c58f236df0f,2017-03-31 00:01:00,2017-04-06 10:12:00,2017-04-20,delivered,47.67,33,6.0,392,129,392,193,1,Home Design,SP,1
942,c99247cb33c25f5437100c61f7289804,1,2018-04-10 03:55:00,69.0,17.22,03dabd77cb0ed7a26fafe19e36b67742,2018-01-25 11:55:00,2018-02-16 23:38:00,2018-02-23,delivered,86.22,60,22.0,393,20,393,194,1,Home Design,SC,1
943,c997b91dc02adbde398d66a919a15a81,1,2017-11-10 13:07:00,134.9,21.43,f3795e38cc5b655e26e94d1cc21263fa,2017-10-07 13:59:00,2017-10-17 19:59:00,2017-10-25,delivered,156.33,19,10.0,394,210,394,195,1,Sports,MG,1
944,c9dbfdbd1f10a0b35896dec49bee8884,1,2018-08-13 17:30:00,39.5,15.11,57f06135a2656bfab535243f705fc8f6,2018-05-10 22:51:00,2018-06-11 16:33:00,2018-06-06,delivered,54.61,25,32.0,395,203,395,196,0,Shoes,SP,0
945,c9ff04aa260f20f8b69d7a6dce2327c7,1,2018-02-02 12:52:00,71.0,23.65,aed838b04abeb2fb94566d0a073bd718,2018-04-02 16:13:00,2018-04-08 16:38:00,2018-04-13,delivered,94.65,29,6.0,396,104,396,197,1,Bathroom,SP,1
946,ca7d7c95b0f170aae8a2ee59e2f24f66,1,2018-03-27 02:50:00,225.0,60.81,94b11d37cd61cb2994a194d11f89682b,2017-02-09 16:09:00,2017-03-11 00:00:00,2017-03-10,processing,285.81,19,30.0,397,3,397,198,0,Sports,SP,0
947,caaeb078c34b52b95c43a6b1390354e9,1,2017-11-14 21:26:00,189.0,32.07,163b27a06a32c2fa565927170b59b5d4,2017-08-22 03:24:00,2017-09-08 13:16:00,2017-09-26,delivered,221.07,58,17.0,398,39,398,199,1,Kitchen Products,SP,1
948,cabfe1219e952ead9a914adde40efc42,1,2018-03-08 02:15:00,199.0,32.79,74541fbb7526dabecd0fc96b1192b9a7,2017-11-10 16:37:00,2017-11-30 18:02:00,2017-12-08,delivered,231.79,36,20.0,399,18,399,200,1,Musical Instruments,SP,1
949,cb0a4ac036ff43852a47ceda4d254cdf,1,2017-05-23 04:05:00,35.0,19.44,ab26376d360f4caa7f34418cff3c9971,2017-10-03 22:45:00,2017-10-16 19:38:00,2017-11-01,delivered,54.44,25,13.0,400,176,400,201,1,Toys,SC,1
950,cb131e46e2b29aca864751d16e6030af,1,2018-04-23 04:54:00,35.0,19.44,befb041460ac63f542e98b664f5d4d68,2017-06-07 13:46:00,2017-06-19 15:32:00,2017-07-19,delivered,54.44,44,12.0,401,276,401,202,1,Pets,SC,1
951,cb392984e12bc8b50d40dbf37f39e607,1,2018-04-23 04:54:00,35.0,19.44,a6d8302831afb228546eccf6cb3b3b48,2017-06-25 16:44:00,2017-07-05 16:49:00,2017-07-14,delivered,54.44,20,10.0,402,201,402,203,1,Art,SP,1
952,cb59ee47ea87ca723d612fc989466be9,1,2018-04-23 04:54:00,49.9,14.52,1b9872e035e88fc720548cc74a815a46,2018-08-16 10:46:00,2018-08-27 20:11:00,2018-09-12,delivered,64.42,43,11.0,403,72,403,204,1,Accessories,PB,1
953,cb903ba48840fca21bc4c8a7382b4960,1,2017-06-28 16:30:00,45.0,35.67,ca7e51a36f9ace4d07d6548599785bab,2017-09-13 23:32:00,2017-10-03 00:00:00,2017-10-02,unavailable,80.67,54,20.0,404,256,404,205,0,Art,SP,0
954,cbc7b0f111cacfc370868186ac364edb,1,2017-06-22 02:15:00,39.97,18.38,949b75abf6fdda78201547bf5f4c07f5,2018-06-30 11:07:00,2018-07-04 00:44:00,2018-07-16,delivered,58.349999999999994,24,4.0,405,267,405,206,1,Clothing,MG,1
955,cbd69e60b3e3e708684855cf2ee1a6c8,1,2018-04-09 05:48:00,39.97,18.38,6d9c0dc8d49cf9b9ff824bf1b0f79b4a,2018-05-15 10:51:00,2018-05-16 13:58:00,2018-05-23,delivered,58.349999999999994,58,1.0,406,275,406,207,1,Musical Instruments,SP,1
956,cc91ae24c277f0bfc31ff525577f8cd4,1,2017-04-19 02:43:00,39.97,18.38,0fa9d11d5ad31c53125b31b3f9fa5398,2017-10-25 16:47:00,2017-11-03 16:06:00,2017-11-21,delivered,58.349999999999994,20,9.0,407,246,407,208,1,Jewelry,SP,1
957,ccac33950ffc27cb905dbcdfb099494a,1,2017-12-14 17:50:00,149.0,14.77,8141dd1e051afe7d72079570fe72d5f1,2017-11-26 02:13:00,2017-12-19 00:00:00,2017-12-19,unavailable,163.77,29,23.0,408,32,408,209,1,Clothing,SP,1
958,ccebcd5c2e0f34354c3a594331678a52,1,2017-12-14 17:50:00,51.6,9.34,1973beff39565594011f9a0ef66f923e,2018-02-12 10:09:00,2018-03-02 20:07:00,2018-03-13,delivered,60.94,60,18.0,409,301,409,210,1,Art,GO,1
959,ccfcc7f58cf5619fc40593dffc299a9f,1,2018-01-05 01:28:00,146.9,19.72,1b9872e035e88fc720548cc74a815a46,2018-03-26 18:50:00,2018-04-04 17:31:00,2018-04-26,delivered,166.62,43,9.0,410,72,410,211,1,Books,SP,1
960,cd16e890b276ec7a7e2e93ba379339e1,1,2017-09-29 10:10:00,79.9,9.71,e57a935f49ffd73b93c18eaaa04efa84,2018-04-12 12:51:00,2018-04-16 19:16:00,2018-04-30,delivered,89.61000000000001,35,4.0,411,21,411,212,1,Kitchen Products,RJ,1
961,cd2079cf74c5ccc03fd848508b776152,1,2018-03-29 23:15:00,22.5,18.26,8dfb9fff0eac6a63f34ed7707068e988,2018-02-06 15:15:00,2018-02-14 21:22:00,2018-02-22,delivered,40.760000000000005,25,8.0,412,101,412,213,1,Clothing,SP,1
962,cd3558a10d854487b4f907e9b326a4fc,1,2018-03-22 15:09:00,11.9,16.79,104bdb7e6a6cdceaa88c3ea5fa6b2b93,2017-04-12 08:35:00,2017-04-20 16:12:00,2017-05-04,delivered,28.689999999999998,43,8.0,413,6,413,214,1,Jewelry,SP,1
963,cd76219509e0336ea669b48075e068e1,1,2018-03-29 11:50:00,11.9,16.79,86e5bace0b99ae394e73ee02a28fa10e,2017-09-06 19:27:00,2017-09-15 16:06:00,2017-09-26,delivered,28.689999999999998,35,9.0,414,272,414,215,1,Musical Instruments,RS,1
964,cd866ebb9aa10bfa70f22d11e82bc4e9,1,2017-11-21 02:46:00,19.99,10.96,20681391edaed7eccd918d4a74f8a570,2018-07-08 15:48:00,2018-07-25 11:59:00,2018-08-06,delivered,30.95,18,17.0,415,76,415,216,1,Decor,SP,1
965,cda991534f8532948f833dcfb0f3ad42,1,2018-01-18 20:31:00,7.9,16.11,320388520e5f7afe7c97489ea2732796,2017-10-17 22:31:00,2017-10-24 22:04:00,2017-10-27,delivered,24.009999999999998,25,7.0,416,208,416,217,1,Makeup,PB,1
966,cdfb4e1a6dae522cc12d2ac417205cde,1,2018-06-26 18:55:00,85.71,18.4,38a8b05798967480ac1ca6ce6c5cbd6a,2018-04-29 14:57:00,2018-05-10 13:24:00,2018-05-28,delivered,104.10999999999999,47,11.0,417,198,417,218,1,Clothing,RS,1
967,ceae0f133957c3337b7f630eb8bf80d9,1,2018-06-18 09:18:00,29.5,20.84,fd03997c82649affc061d275ddf1f3d9,2018-07-15 10:46:00,2018-07-20 15:24:00,2018-08-07,delivered,50.34,58,5.0,418,125,418,219,1,Sports,RJ,1
968,cee9b5953fbfa530733f94ddce959a15,1,2018-03-05 10:31:00,18.25,17.6,866c923cde750dfc8cfbcf9d5ced0ee4,2017-07-31 11:05:00,2017-08-08 20:53:00,2017-08-24,delivered,35.85,21,8.0,419,34,419,220,1,Musical Instruments,SC,1
969,cef3c3045c93eee043b5f3df78466d5b,1,2018-06-14 20:31:00,142.0,8.02,5f9d0a2d1cbdc542a46b46a8b3511701,2018-06-10 15:01:00,2018-06-19 20:32:00,2018-07-04,delivered,150.02,40,9.0,420,333,420,221,1,Clothing,SP,1
970,cf3c9d37ec74339e66e6fe4daa089fe4,1,2018-03-02 10:16:00,179.99,26.1,a6da63180c0d5fdbf5834fb3d3a8dc72,2017-03-13 14:39:00,2017-03-20 14:51:00,2017-04-03,delivered,206.09,19,7.0,421,185,421,222,1,Makeup,SP,1
971,cf4eb4d5203f0c0d14f191c15de0743e,1,2018-04-17 22:50:00,179.99,26.1,5e718c3c3061694c7b7e31d183f88a45,2017-08-16 09:07:00,2017-08-24 16:31:00,2017-09-08,delivered,206.09,25,8.0,422,50,422,223,1,Books,RJ,1
972,cf58f2b85e58aa578ff307fe1a3adbea,1,2018-04-24 14:30:00,154.9,15.25,6b1070bfaad94d225e6cab57b47e2326,2017-07-03 23:01:00,2017-07-10 21:19:00,2017-07-27,delivered,170.15,18,7.0,423,163,423,224,1,Books,SP,1
973,cf85b1adbeb2de42677013eeabe3befc,1,2018-04-24 14:30:00,299.0,10.29,35757a3cfd70b9aeab443c4dc1d8ad30,2018-02-05 14:13:00,2018-02-19 19:38:00,2018-03-01,delivered,309.29,18,14.0,424,209,424,225,1,Pets,SP,1
974,cfde948cbe426f37ac61e0f04215a5f3,1,2017-10-11 18:45:00,126.99,18.14,d73c3cf4a0922ece1176bd40eb76ac50,2017-04-20 19:37:00,2017-05-09 11:50:00,2017-05-17,delivered,145.13,19,19.0,425,17,425,226,1,Musical Instruments,SC,1
975,d0654bfcd7000854a697aaee3ff7c5aa,1,2017-10-11 18:45:00,78.0,15.85,15b3549f16e0f7bdc1afcbad647eb8a6,2018-07-04 11:09:00,2018-07-09 18:12:00,2018-07-24,delivered,93.85,54,5.0,429,221,429,227,1,Accessories,SP,1
976,d08257023bba46fdf7e3cfcccac606b8,1,2017-10-11 18:45:00,229.99,35.37,96d0aa18ee946b81f6b78e07830194a2,2018-07-24 21:53:00,2018-07-31 14:55:00,2018-08-27,delivered,265.36,28,7.0,430,109,430,228,1,Sports,SP,1
977,d1437fcc5adf19257e6e1bb890b6c94d,1,2017-10-11 18:45:00,89.9,26.71,9fc40e07c540ae6cb1cc7cf10019ab3b,2018-07-21 19:36:00,2018-07-25 19:50:00,2018-07-31,delivered,116.61000000000001,20,4.0,431,228,431,229,1,Musical Instruments,SP,1
978,d16e915397932f8b3510f595170d1d6b,1,2017-07-18 18:25:00,165.0,28.53,2d6f0bccd75dcbf570a1afe61eeb03a1,2018-05-07 20:43:00,2018-05-16 18:56:00,2018-05-29,delivered,193.53,21,9.0,432,238,432,230,1,Furniture,SP,1
979,d189b98b9c4f5325db664c5455fe927c,1,2018-01-22 15:31:00,199.0,20.12,dff41d762e4e7b68b73af7203a429072,2018-04-25 15:44:00,2018-05-03 16:26:00,2018-05-17,delivered,219.12,30,8.0,433,130,433,231,1,Bathroom,SP,1
980,d19cf6ec40b00db56211b4db0a663266,1,2018-07-10 20:30:00,79.9,28.96,57f06135a2656bfab535243f705fc8f6,2018-04-25 20:58:00,2018-04-30 20:24:00,2018-05-18,delivered,108.86000000000001,25,5.0,434,203,434,232,1,Appliances,SP,1
981,d240d33f0dcf05513f86b7846c4db05c,1,2017-11-01 11:16:00,122.99,9.06,ffe254cc039740e17dd15a5305035928,2017-12-06 12:33:00,2017-12-20 19:13:00,2018-01-09,delivered,132.04999999999998,35,14.0,435,205,435,233,1,Kitchen Products,SP,1
982,d280ffa94ba8d94d4fc416ee85612a52,1,2017-12-14 02:37:00,139.9,15.15,570eb70ff97166b85ea96be3bfb65fef,2017-11-09 14:07:00,2017-11-20 20:12:00,2017-12-01,delivered,155.05,58,11.0,436,186,436,234,1,Art,MG,1
983,d30daca327cb882c3ccccced457f69f8,1,2018-05-02 18:10:00,27.99,8.72,29869c1422b9c068973f8e44575f73d6,2018-08-05 17:03:00,2018-08-17 18:38:00,2018-08-17,delivered,36.71,21,12.0,437,292,437,235,0,Appliances,SP,0
984,d310b57747a742fc3a54a009114a77db,1,2018-04-09 17:28:00,22.0,34.15,9a4874151836dd0388acb83657ab7367,2018-08-03 11:15:00,2018-08-09 15:48:00,2018-08-21,delivered,56.15,22,6.0,438,247,438,236,1,Jewelry,GO,1
985,d346370ba346967892986f57438f7765,1,2018-08-13 08:50:00,22.0,34.15,43f7616a8f37a874ee893f0dea3ba593,2017-05-19 09:39:00,2017-06-01 11:41:00,2017-06-12,delivered,56.15,23,13.0,439,158,439,237,1,Pets,MG,1
986,d35d04877fd2f044b404b6e80567532b,1,2018-06-05 02:31:00,22.0,34.15,7d373e92dd3086b4c37e9868fc8999c1,2017-11-27 15:11:00,2017-12-18 17:43:00,2017-12-20,delivered,56.15,28,21.0,440,212,440,238,1,Decor,SP,1
987,d395475d71e6042e654407cef55e3c47,1,2018-01-30 21:59:00,22.0,34.15,23af7ed42b446329e95c7645ba337f86,2018-01-23 15:52:00,2018-01-30 20:32:00,2018-02-20,delivered,56.15,49,7.0,441,211,441,239,1,Sports,RJ,1
988,d418f98c27bf805b915d01108230ea55,1,2017-08-15 15:45:00,42.0,14.12,6b2ef099439c81743bd02edd480829d5,2018-03-06 18:31:00,2018-03-23 01:13:00,2018-03-26,delivered,56.12,42,17.0,442,218,442,240,1,Toys,SP,1
989,d438c9e78430036ea02538cca576c53b,1,2017-08-15 15:45:00,27.9,16.79,c225695275be1f228cece399a0093593,2017-07-20 16:32:00,2017-08-18 16:43:00,2017-08-23,delivered,44.69,21,29.0,443,274,443,241,1,Sports,SP,1
990,d4421539677ce8da70f3abf867adf15c,1,2017-11-09 09:50:00,279.9,20.65,41b75ed52acfa208903915c459a5e3fd,2017-01-25 11:45:00,2017-01-28 08:23:00,2017-02-20,delivered,300.54999999999995,25,3.0,444,279,444,242,1,Gadgets,SP,1
991,d44913f6177d1b8a369a477ab2823aa2,1,2017-11-07 04:10:00,14.9,15.23,2666a61d9b5755651665549f80bb3450,2018-04-15 13:45:00,2018-04-18 14:38:00,2018-04-26,delivered,30.130000000000003,20,3.0,445,149,445,243,1,Makeup,SP,1
992,d4de2912c79702221bd12d642b18e49f,1,2017-11-07 04:10:00,104.0,15.48,e3170caa179176b49f1265ffde5c27fc,2018-01-29 19:39:00,2018-02-09 19:59:00,2018-02-22,delivered,119.48,19,11.0,446,299,446,244,1,Kitchen Products,SC,1
993,d5287f2880a6120bfa31fa3b327ee941,1,2017-05-25 18:05:00,49.0,17.67,3cc8e80baa86a7befe2b24568cd0faf0,2018-06-28 19:25:00,2018-07-04 15:09:00,2018-07-12,delivered,66.67,45,6.0,447,127,447,245,1,Accessories,MG,1
994,d5cdc053cdfd98fad4a2330ff501852e,1,2017-09-18 13:25:00,49.0,17.67,507c2846cc2991d0765fbf880e1d219c,2017-05-08 09:25:00,2017-05-16 09:44:00,2017-05-30,delivered,66.67,34,8.0,448,302,448,246,1,Jewelry,SP,1
995,d62dee82fbbff8937958215d8eddf5dd,1,2018-03-27 04:31:00,59.9,14.51,5e35d686648f9f99fd1f90161d3db93c,2017-07-09 08:58:00,2017-07-21 12:44:00,2017-07-28,delivered,74.41,33,12.0,449,116,449,247,1,Shoes,SP,1
996,d6e7d19f0fe4b6df00f3e0389d859e44,1,2018-03-27 04:31:00,110.0,18.65,d7dca5075c207d22e930c7ab977c80e5,2017-11-13 22:31:00,2017-11-30 17:42:00,2017-11-28,delivered,128.65,47,17.0,450,197,450,248,0,Toys,SP,0
997,d725835898fee2ec8063d4aa035bf2dc,1,2018-07-11 14:09:00,79.0,18.43,84ca742f08b69a3cff5b18ffe90551d3,2018-01-04 18:27:00,2018-01-16 21:09:00,2018-01-31,delivered,97.43,48,12.0,451,303,451,249,1,Accessories,PR,1
998,d76b164e4e70f560ba7c2d4f155b09d7,1,2018-07-19 10:55:00,39.9,14.1,16adfb3d3d55b81af6248041ba561882,2018-05-28 08:31:00,2018-06-14 18:44:00,2018-07-16,delivered,54.0,26,17.0,452,240,452,250,1,Sports,SP,1
999,d774b8d135addfe83ea0616b71a2f32a,1,2017-10-30 03:35:00,249.0,13.24,754fd85b66cc83bb73ffb06a4bc729f8,2017-11-08 21:11:00,2017-11-21 20:14:00,2017-11-28,delivered,262.24,32,13.0,453,225,453,251,1,Musical Instruments,SP,1
1000,d828baeaa3a4bf3f9f4e239432e1987b,1,2017-06-26 22:10:00,379.0,79.94,de94076bba3c66ffaaa867d14a663cbe,2018-03-08 11:31:00,2018-04-07 21:04:00,2018-04-04,delivered,458.94,46,30.0,454,68,454,252,0,Art,RJ,0
1001,d82b6e7da21a039639022ad9e9bc3e56,1,2017-11-13 19:50:00,33.9,13.82,6279364f420b1e08eb33a498db5fa6bc,2018-04-27 15:25:00,2018-05-07 13:59:00,2018-05-15,delivered,47.72,50,10.0,455,93,455,253,1,Musical Instruments,SP,1
1002,d844cf5434575b8359b353fe82fb8d67,1,2018-07-25 11:23:00,208.1,43.49,0301e2b22f44b5a060987ecf49f8ada8,2018-05-21 19:17:00,2018-06-05 20:58:00,2018-06-08,delivered,251.59,54,15.0,456,123,456,254,1,Appliances,RS,1
1003,d8522b11e5907c0a96797fb0b6835a92,1,2018-02-16 10:48:00,593.36,98.13,38827a4b81c4d81cffaec1accef6572c,2017-08-06 15:45:00,2017-08-23 20:27:00,2017-08-29,delivered,691.49,24,17.0,457,121,457,255,1,Musical Instruments,SP,1
1004,d85c21edbd2d9fc056908945b37bb577,1,2018-02-16 10:48:00,52.5,19.34,33e824e5fde35ad626278feba806c772,2017-09-28 11:01:00,2017-10-06 17:02:00,2017-10-16,delivered,71.84,20,8.0,458,117,458,256,1,Kitchen Products,SC,1
1005,d8721b9f395286c3b43ff47a250ad40a,1,2018-02-21 22:06:00,52.5,19.34,949b75abf6fdda78201547bf5f4c07f5,2018-08-02 22:09:00,2018-08-04 13:38:00,2018-08-08,delivered,71.84,24,2.0,459,267,459,257,1,Decor,SP,1
1006,d8823f4e35f58bef4822771f326d6153,1,2018-02-21 22:06:00,66.0,78.63,688bb6776d5f885e4b46d4c4bac240c2,2018-08-11 20:29:00,2018-08-21 15:22:00,2018-09-04,delivered,144.63,25,10.0,460,36,460,258,1,Bathroom,SP,1
1007,d883525a20a921f48a549f76c944fce8,1,2018-02-22 18:06:00,127.48,16.81,9f67d6145893e41e7ada2e646b84f658,2018-01-11 16:58:00,2018-01-18 20:38:00,2018-02-05,delivered,144.29,47,7.0,461,248,461,259,1,Art,SP,1
1008,d8e17d5f7dacf0970d316e7c03e741e8,1,2017-10-05 13:56:00,122.99,63.11,ec99f30f38afadbfbae32d5883734ded,2017-07-19 19:37:00,2017-07-24 19:49:00,2017-08-04,delivered,186.1,21,5.0,462,178,462,260,1,Furniture,SP,1
1009,d930f975d0dd17a50eb1bc53fff79e9b,1,2017-10-20 20:49:00,49.0,15.44,bbdf651cbace0c9efc7fd3184235aa74,2017-08-26 15:28:00,2017-09-13 19:11:00,2017-09-25,delivered,64.44,59,18.0,463,171,463,261,1,Musical Instruments,SP,1
1010,d97670cc7c039da62e3bf444647fb307,1,2018-03-15 19:55:00,49.0,15.44,d7dca5075c207d22e930c7ab977c80e5,2017-03-30 18:55:00,2017-04-07 15:10:00,2017-04-24,delivered,64.44,47,8.0,464,197,464,262,1,Home Design,SC,1
1011,d9f834b712ac280bbbbcd7a3114c240c,1,2018-03-26 09:48:00,29.99,7.87,1b6e96ed99cb8d135efe220d761bbd67,2017-12-03 17:28:00,2017-12-07 18:56:00,2017-12-20,delivered,37.86,44,4.0,465,98,465,263,1,Clothing,SP,1
1012,da291372a3562b947e6b2b57bbfa5b74,1,2017-07-18 12:55:00,59.9,24.7,8f20ece0099d6e5c22c1fd0c24a1e681,2017-02-21 23:17:00,2017-03-02 14:32:00,2017-03-22,delivered,84.6,54,9.0,466,106,466,264,1,Kitchen Products,SP,1
1013,da653ab16948a67d437ce755a30a7b0c,1,2017-09-08 03:25:00,62.0,24.7,a6d8302831afb228546eccf6cb3b3b48,2018-03-31 13:36:00,2018-04-03 23:36:00,2018-04-12,delivered,86.7,20,3.0,467,201,467,265,1,Art,SP,1
1014,da7025e8d32030ef1d9e4a200eb7dcec,1,2018-01-15 07:18:00,102.0,10.13,3d07310ffa7a51e9f8249ad383e3e425,2018-06-16 19:46:00,2018-06-26 01:28:00,2018-07-31,delivered,112.13,45,10.0,468,307,468,266,1,Gadgets,SP,1
1015,da792ccf2fb581023240f57c7ad5c14a,1,2018-03-20 09:08:00,27.9,15.1,1973beff39565594011f9a0ef66f923e,2017-10-15 15:59:00,2017-10-19 21:03:00,2017-11-07,delivered,43.0,60,4.0,469,301,469,267,1,Makeup,MG,1
1016,da8996a9d4001412806283a4996baf7e,1,2017-08-22 03:15:00,196.0,11.98,45aba165580af1596b291956b7b7849c,2018-03-02 16:20:00,2018-03-11 19:20:00,2018-03-20,delivered,207.98,36,9.0,470,200,470,268,1,Home Design,GO,1
1017,dad86956863b4f2c6744baf0b3989a8a,1,2018-06-11 12:52:00,389.0,22.63,d31233132950973bd0df88d4523ed465,2017-10-31 14:44:00,2017-11-09 20:23:00,2017-11-08,delivered,411.63,20,9.0,471,124,471,269,0,Kitchen Products,SP,0
1018,db0dca3813088a91aa97aaa8dfeadd9c,1,2017-03-21 21:24:00,119.99,16.47,f42ed5286ed2c811df0db5d230eb8383,2018-02-11 03:10:00,2018-02-15 19:08:00,2018-02-26,delivered,136.45999999999998,22,4.0,472,278,472,270,1,Home Design,SP,1
1019,db64a5b6724f1501323cc11154cbaf39,1,2017-03-21 21:24:00,27.99,14.1,4dfa53e424b44b9dcb3965683078712d,2017-03-23 15:18:00,2017-04-05 14:13:00,2017-04-18,delivered,42.089999999999996,21,13.0,473,283,473,271,1,Shoes,SP,1
1020,db79668a5504403f129b4cf78d3b03c0,1,2018-04-24 13:52:00,54.99,14.7,2c66c0b1075c04c7f6e113de9e3a89d9,2017-05-09 13:20:00,2017-05-26 10:29:00,2017-06-08,delivered,69.69,25,17.0,474,89,474,272,1,Home Design,SP,1
1021,dc03cc1a4d22f8b8685cf1ddada1b85e,1,2018-08-22 16:23:00,88.9,16.06,873e5a11673ea73e58db17af95546fc5,2018-06-12 11:48:00,2018-06-21 23:46:00,2018-07-05,delivered,104.96000000000001,44,9.0,475,245,475,273,1,Books,SP,1
1022,dc0e878c900ba40571360f0890a14666,1,2017-06-15 14:22:00,899.0,21.2,10e640a7ba92ae8164a1f2adba8bf44c,2017-11-25 17:51:00,2017-12-06 00:54:00,2017-12-29,delivered,920.2,20,11.0,476,330,476,274,1,Clothing,SP,1
1023,dc35eb180bdb73bd01cd27509171cbb9,1,2017-12-26 10:10:00,120.0,17.28,3d07310ffa7a51e9f8249ad383e3e425,2017-10-08 17:30:00,2017-10-16 21:17:00,2017-11-01,delivered,137.28,45,8.0,477,307,477,275,1,Clothing,RJ,1
1024,dc765dddeedeb445940e0c8e9049e665,1,2018-07-24 22:05:00,279.99,16.72,d691abbc71f38f91d187deedeb200290,2018-06-26 21:36:00,2018-06-28 20:32:00,2018-07-11,delivered,296.71000000000004,19,2.0,478,309,478,276,1,Accessories,SP,1
1025,dd381329189b25cc931a46e975159655,1,2017-12-14 14:49:00,59.0,15.16,19cb50ca8ff9afe19ce39c5d9562f3bd,2018-03-01 20:16:00,2018-03-07 21:44:00,2018-03-13,delivered,74.16,21,6.0,479,170,479,277,1,Sports,SP,1
1026,dd4d3cf66aa23e931c9af921516324e4,1,2017-02-05 17:43:00,243.37,53.83,63ebabf91afda8d43e0f6412fcfe6bf1,2018-08-20 19:09:00,2018-08-23 22:17:00,2018-08-28,delivered,297.2,21,3.0,480,306,480,278,1,Jewelry,PR,1
1027,dd65ebf209e7f649ebd0db15a8f61b24,1,2018-03-01 15:31:00,249.48,16.5,e81d67dee583b417c53676f8926bd9cf,2017-07-04 21:39:00,2017-07-11 13:03:00,2017-07-24,delivered,265.98,41,7.0,481,152,481,279,1,Pets,SP,1
1028,dd845e1cdb19f08d029a727adc9a5a77,1,2017-03-27 17:14:00,35.0,19.32,0181f57a87c6a2f0e0fe2807f67aef0e,2016-10-10 09:59:00,2016-12-08 00:00:00,2016-12-06,invoiced,54.32,22,59.0,482,300,482,280,0,Gadgets,RJ,0
1029,de120713387a2f5797786ebd0795ef04,1,2018-02-12 04:31:00,35.0,19.32,dff41d762e4e7b68b73af7203a429072,2018-01-12 10:26:00,2018-01-22 21:29:00,2018-02-06,delivered,54.32,30,10.0,483,130,483,281,1,Kitchen Products,PR,1
1030,de339d3dab036509a47753ddb94f1d55,1,2017-12-18 19:57:00,99.9,0.0,5e35d686648f9f99fd1f90161d3db93c,2017-07-14 11:00:00,2017-08-11 17:22:00,2017-08-21,delivered,99.9,33,28.0,484,116,484,282,1,Clothing,SP,1
1031,de63e691acb3231890dcb063f627657b,1,2017-03-06 23:50:00,14.99,8.29,befb041460ac63f542e98b664f5d4d68,2017-08-04 19:17:00,2017-08-15 17:44:00,2017-08-28,delivered,23.28,44,11.0,485,276,485,283,1,Furniture,SP,1
1032,de74cb2fd733e35659ccfebf498ca02b,1,2018-06-29 18:14:00,109.73,16.53,a590fdd68e210fa5f42764a2493f6223,2018-01-27 17:01:00,2018-02-21 12:08:00,2018-02-20,delivered,126.26,57,25.0,486,112,486,284,0,Makeup,SP,0
1033,deb5a6674aeb101ea49db315cead70d8,1,2017-12-12 08:57:00,9.0,14.1,f4118facd33f966e80b9fabbf0ca2547,2018-03-05 21:01:00,2018-03-12 21:32:00,2018-03-21,delivered,23.1,51,7.0,487,195,487,285,1,Shoes,RJ,1
1034,df6b46ee660374bbd580fb435c655fa9,1,2017-10-30 03:31:00,239.0,19.25,c225695275be1f228cece399a0093593,2018-01-15 00:13:00,2018-02-05 14:12:00,2018-02-26,delivered,258.25,21,21.0,488,274,488,286,1,Accessories,SC,1
1035,df720130627bfe896e4eaafe2df5b721,1,2018-04-15 22:35:00,13.99,16.11,38a8b05798967480ac1ca6ce6c5cbd6a,2018-07-30 14:51:00,2018-08-03 19:32:00,2018-09-05,delivered,30.1,47,4.0,489,198,489,287,1,Decor,PR,1
1036,df86f734aa38ba760f6b627af3870974,1,2017-07-17 16:35:00,29.99,16.79,b7c13491fd2aecd9308c75bb4de979d8,2017-11-28 10:19:00,2017-12-01 18:05:00,2017-12-12,delivered,46.78,42,3.0,490,14,490,288,1,Bathroom,SP,1
1037,dfc6c80c73f6b324371273bd97e19c3f,1,2018-08-13 14:30:00,189.99,27.41,ed5f2cdb43c9166062c0baffd3973f14,2017-06-04 12:09:00,2017-06-08 14:12:00,2017-06-19,delivered,217.4,40,4.0,491,233,491,289,1,Art,RJ,1
1038,dfc7641abef4e3145eb2f9817c95dd46,1,2018-02-01 02:41:00,55.0,15.83,9e5f9798a71d8f5ec3020a5500d70430,2017-04-10 21:59:00,2017-04-20 12:30:00,2017-05-04,delivered,70.83,27,10.0,492,105,492,290,1,Appliances,PR,1
1039,dfe7353903177f63322383393e2111bc,1,2018-04-16 16:31:00,58.99,15.29,73b62c771f1f1e0760f88376d4a2b150,2018-07-08 13:01:00,2018-07-13 19:36:00,2018-07-27,delivered,74.28,24,5.0,493,157,493,291,1,Furniture,SP,1
1040,dff50f88a838d34d966a0cf70f39a706,1,2017-05-05 07:55:00,99.9,17.18,507c2846cc2991d0765fbf880e1d219c,2018-01-06 18:25:00,2018-01-26 23:03:00,2018-02-06,delivered,117.08000000000001,34,20.0,494,302,494,292,1,Makeup,SC,1
